indicator_label,indicator_id,indicator_desc,minset_series,minset_series_desc,ref_area,ref_area_desc,iso3,x,y,sdg_region,time_period,time_detail,sex,sex_desc,age,age_desc,urbanization,urbanization_desc,obs_value,unit_measure,unit_measure_desc,nature,nature_desc,reporting_type,reporting_type_desc,comment_obs,source_detail,source_year,dimensions,is_latest_year
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,2010-2011,F,Female,Y_GE65,65 years old and over,R,Rural,4.716666666666666,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,2010-2011,M,Male,Y_GE65,65 years old and over,R,Rural,1.566666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,2001,2001,F,Female,Y06T65,6 to 65 years old,U,Urban,3.75,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the Module on the use of time to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,2001,2001,M,Male,Y06T65,6 to 65 years old,U,Urban,0.9166666666666665,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the Module on the use of time to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,2010-2011,F,Female,Y_GE10,10 years old and over,U,Urban,4.583333333333334,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2015,2014-2015,F,Female,Y_GE10,10 years old and over,U,Urban,3.216666666666666,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Calculated by UNSD based on available country data from the Time use survey, 2014/2015 to apply ICATUS.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,2010-2011,M,Male,Y_GE10,10 years old and over,U,Urban,0.7166666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2015,2014-2015,M,Male,Y_GE10,10 years old and over,U,Urban,1.216666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Calculated by UNSD based on available country data from the Time use survey, 2014/2015 to apply ICATUS.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,2012,2012,F,Female,Y_GE12,12 years old and over,U,Urban,5.000000000000001,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included.,Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,2012,2012,M,Male,Y_GE12,12 years old and over,U,Urban,0.9,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included.,Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,2001,2001,F,Female,Y_GE15,15 years old and over,U,Urban,5.396186828613281,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2012,2012,F,Female,Y_GE15,15 years old and over,U,Urban,3.078314781188965,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2017,2017,F,Female,Y_GE15,15 years old and over,U,Urban,2.755075200000001,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,F,Female,Y_GE15,15 years old and over,U,Urban,3.666666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included.,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,2016,2016,F,Female,Y_GE15,15 years old and over,U,Urban,3.895786743164062,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Data include domestic and care work undertaken for other households.,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2012,2012,F,Female,Y_GE15,15 years old and over,U,Urban,4.60752984,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2010,2010,F,Female,Y_GE15,15 years old and over,U,Urban,5.156792163848877,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2017,2017,F,Female,Y_GE15,15 years old and over,U,Urban,4.5615024,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2014,2014,F,Female,Y_GE15,15 years old and over,U,Urban,3.946680307388306,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2017,2017,F,Female,Y_GE15,15 years old and over,U,Urban,4.440425279999999,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2009,2009,F,Female,Y_GE15,15 years old and over,U,Urban,4.062910437583923,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,2014,2014,F,Female,Y_GE15,15 years old and over,U,Urban,4.3,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2014 Time-use survey to apply ICATUS.,2022,"sex, age, urbanization",1
